Step,Time,Population
8415,8.41500000000078,3.33333333333331
8416,8.41600000000077,3.33333333333331
8417,8.41700000000077,3.33333333333331
8418,8.41800000000077,3.33333333333331
8419,8.41900000000077,3.33333333333331
8420,8.42000000000077,3.33333333333331
8421,8.42100000000077,3.33333333333331
8422,8.42200000000077,3.33333333333331
8423,8.42300000000077,3.33333333333331
8424,8.42400000000077,3.33333333333331
8425,8.42500000000077,3.33333333333331
8426,8.42600000000077,3.33333333333331
8427,8.42700000000077,3.33333333333331
8428,8.42800000000077,3.33333333333331
8429,8.42900000000077,3.33333333333331
8430,8.43000000000077,3.33333333333331
8431,8.43100000000077,3.33333333333331
8432,8.43200000000077,3.33333333333331
8433,8.43300000000077,3.33333333333331
8434,8.43400000000076,3.33333333333331
8435,8.43500000000076,3.33333333333331
8436,8.43600000000076,3.33333333333331
8437,8.43700000000076,3.33333333333331
8438,8.43800000000076,3.33333333333331
8439,8.43900000000076,3.33333333333331
8440,8.44000000000076,3.33333333333331
8441,8.44100000000076,3.33333333333331
8442,8.44200000000076,3.33333333333331
8443,8.44300000000076,3.33333333333331
8444,8.44400000000076,3.33333333333331
8445,8.44500000000076,3.33333333333331
8446,8.44600000000076,3.33333333333331
8447,8.44700000000076,3.33333333333331
8448,8.44800000000076,3.33333333333331
8449,8.44900000000076,3.33333333333331
8450,8.45000000000076,3.33333333333331
8451,8.45100000000076,3.33333333333331
8452,8.45200000000075,3.33333333333331
8453,8.45300000000075,3.33333333333331
8454,8.45400000000075,3.33333333333331
8455,8.45500000000075,3.33333333333331
8456,8.45600000000075,3.33333333333331
8457,8.45700000000075,3.33333333333331
8458,8.45800000000075,3.33333333333331
8459,8.45900000000075,3.33333333333331
8460,8.46000000000075,3.33333333333331
8461,8.46100000000075,3.33333333333331
8462,8.46200000000075,3.33333333333331
8463,8.46300000000075,3.33333333333331
8464,8.46400000000075,3.33333333333331
8465,8.46500000000075,3.33333333333331
8466,8.46600000000075,3.33333333333331
8467,8.46700000000075,3.33333333333331
8468,8.46800000000075,3.33333333333331
8469,8.46900000000075,3.33333333333331
8470,8.47000000000074,3.33333333333331
8471,8.47100000000074,3.33333333333331
8472,8.47200000000074,3.33333333333331
8473,8.47300000000074,3.33333333333331
8474,8.47400000000074,3.33333333333331
8475,8.47500000000074,3.33333333333331
8476,8.47600000000074,3.33333333333331
8477,8.47700000000074,3.33333333333331
8478,8.47800000000074,3.33333333333331
8479,8.47900000000074,3.33333333333331
8480,8.48000000000074,3.33333333333331
8481,8.48100000000074,3.33333333333331
8482,8.48200000000074,3.33333333333331
8483,8.48300000000074,3.33333333333331
8484,8.48400000000074,3.33333333333331
8485,8.48500000000074,3.33333333333331
8486,8.48600000000074,3.33333333333331
8487,8.48700000000074,3.33333333333331
8488,8.48800000000074,3.33333333333331
8489,8.48900000000073,3.33333333333331
8490,8.49000000000073,3.33333333333331
8491,8.49100000000073,3.33333333333331
8492,8.49200000000073,3.33333333333331
8493,8.49300000000073,3.33333333333331
8494,8.49400000000073,3.33333333333331
8495,8.49500000000073,3.33333333333331
8496,8.49600000000073,3.33333333333331
8497,8.49700000000073,3.33333333333331
8498,8.49800000000073,3.33333333333331
8499,8.49900000000073,3.33333333333331
8500,8.50000000000073,3.33333333333331
8501,8.50100000000073,3.33333333333331
8502,8.50200000000073,3.33333333333331
8503,8.50300000000073,3.33333333333331
8504,8.50400000000073,3.33333333333331
8505,8.50500000000073,3.33333333333331
8506,8.50600000000073,3.33333333333331
8507,8.50700000000072,3.33333333333331
8508,8.50800000000072,3.33333333333331
8509,8.50900000000072,3.33333333333331
8510,8.51000000000072,3.33333333333331
8511,8.51100000000072,3.33333333333331
8512,8.51200000000072,3.33333333333331
8513,8.51300000000072,3.33333333333331
8514,8.51400000000072,3.33333333333331
8515,8.51500000000072,3.33333333333331
8516,8.51600000000072,3.33333333333331
8517,8.51700000000072,3.33333333333331
8518,8.51800000000072,3.33333333333331
8519,8.51900000000072,3.33333333333331
8520,8.52000000000072,3.33333333333331
8521,8.52100000000072,3.33333333333331
8522,8.52200000000072,3.33333333333331
8523,8.52300000000072,3.33333333333331
8524,8.52400000000072,3.33333333333331
8525,8.52500000000071,3.33333333333331
8526,8.52600000000071,3.33333333333331
8527,8.52700000000071,3.33333333333331
8528,8.52800000000071,3.33333333333331
8529,8.52900000000071,3.33333333333331
8530,8.53000000000071,3.33333333333331
8531,8.53100000000071,3.33333333333331
8532,8.53200000000071,3.33333333333331
8533,8.53300000000071,3.33333333333331
8534,8.53400000000071,3.33333333333331
8535,8.53500000000071,3.33333333333331
8536,8.53600000000071,3.33333333333331
8537,8.53700000000071,3.33333333333331
8538,8.53800000000071,3.33333333333331
8539,8.53900000000071,3.33333333333331
8540,8.54000000000071,3.33333333333331
8541,8.54100000000071,3.33333333333331
8542,8.54200000000071,3.33333333333331
8543,8.5430000000007,3.33333333333331
8544,8.5440000000007,3.33333333333331
8545,8.5450000000007,3.33333333333331
8546,8.5460000000007,3.33333333333331
8547,8.5470000000007,3.33333333333331
8548,8.5480000000007,3.33333333333331
8549,8.5490000000007,3.33333333333331
8550,8.5500000000007,3.33333333333331
8551,8.5510000000007,3.33333333333331
8552,8.5520000000007,3.33333333333331
8553,8.5530000000007,3.33333333333331
8554,8.5540000000007,3.33333333333331
8555,8.5550000000007,3.33333333333331
8556,8.5560000000007,3.33333333333331
8557,8.5570000000007,3.33333333333331
8558,8.5580000000007,3.33333333333331
8559,8.5590000000007,3.33333333333331
8560,8.5600000000007,3.33333333333331
8561,8.56100000000069,3.33333333333331
8562,8.56200000000069,3.33333333333331
8563,8.56300000000069,3.33333333333331
8564,8.56400000000069,3.33333333333331
8565,8.56500000000069,3.33333333333331
8566,8.56600000000069,3.33333333333331
8567,8.56700000000069,3.33333333333331
8568,8.56800000000069,3.33333333333331
8569,8.56900000000069,3.33333333333331
8570,8.57000000000069,3.33333333333331
8571,8.57100000000069,3.33333333333331
8572,8.57200000000069,3.33333333333331
8573,8.57300000000069,3.33333333333331
8574,8.57400000000069,3.33333333333331
8575,8.57500000000069,3.33333333333331
8576,8.57600000000069,3.33333333333331
8577,8.57700000000069,3.33333333333331
8578,8.57800000000069,3.33333333333331
8579,8.57900000000068,3.33333333333331
8580,8.58000000000068,3.33333333333331
8581,8.58100000000068,3.33333333333331
8582,8.58200000000068,3.33333333333331
8583,8.58300000000068,3.33333333333331
8584,8.58400000000068,3.33333333333331
8585,8.58500000000068,3.33333333333331
8586,8.58600000000068,3.33333333333331
8587,8.58700000000068,3.33333333333331
8588,8.58800000000068,3.33333333333331
8589,8.58900000000068,3.33333333333331
8590,8.59000000000068,3.33333333333331
8591,8.59100000000068,3.33333333333331
8592,8.59200000000068,3.33333333333331
8593,8.59300000000068,3.33333333333331
8594,8.59400000000068,3.33333333333331
8595,8.59500000000068,3.33333333333331
8596,8.59600000000068,3.33333333333331
8597,8.59700000000067,3.33333333333331
8598,8.59800000000067,3.33333333333331
8599,8.59900000000067,3.33333333333331
8600,8.60000000000067,3.33333333333331
8601,8.60100000000067,3.33333333333331
8602,8.60200000000067,3.33333333333331
8603,8.60300000000067,3.33333333333331
8604,8.60400000000067,3.33333333333331
8605,8.60500000000067,3.33333333333331
8606,8.60600000000067,3.33333333333331
8607,8.60700000000067,3.33333333333331
8608,8.60800000000067,3.33333333333331
8609,8.60900000000067,3.33333333333331
8610,8.61000000000067,3.33333333333331
8611,8.61100000000067,3.33333333333331
8612,8.61200000000067,3.33333333333331
8613,8.61300000000067,3.33333333333331
8614,8.61400000000067,3.33333333333331
8615,8.61500000000066,3.33333333333331
8616,8.61600000000066,3.33333333333331
8617,8.61700000000066,3.33333333333331
8618,8.61800000000066,3.33333333333331
8619,8.61900000000066,3.33333333333331
8620,8.62000000000066,3.33333333333331
8621,8.62100000000066,3.33333333333331
8622,8.62200000000066,3.33333333333331
8623,8.62300000000066,3.33333333333331
8624,8.62400000000066,3.33333333333331
8625,8.62500000000066,3.33333333333331
8626,8.62600000000066,3.33333333333331
8627,8.62700000000066,3.33333333333331
8628,8.62800000000066,3.33333333333331
8629,8.62900000000066,3.33333333333331
8630,8.63000000000066,3.33333333333331
8631,8.63100000000066,3.33333333333331
8632,8.63200000000066,3.33333333333331
8633,8.63300000000065,3.33333333333331
8634,8.63400000000065,3.33333333333331
8635,8.63500000000065,3.33333333333331
8636,8.63600000000065,3.33333333333331
8637,8.63700000000065,3.33333333333331
8638,8.63800000000065,3.33333333333331
8639,8.63900000000065,3.33333333333331
8640,8.64000000000065,3.33333333333331
8641,8.64100000000065,3.33333333333331
8642,8.64200000000065,3.33333333333331
8643,8.64300000000065,3.33333333333331
8644,8.64400000000065,3.33333333333331
8645,8.64500000000065,3.33333333333331
8646,8.64600000000065,3.33333333333331
8647,8.64700000000065,3.33333333333331
8648,8.64800000000065,3.33333333333331
8649,8.64900000000065,3.33333333333331
8650,8.65000000000065,3.33333333333331
8651,8.65100000000064,3.33333333333331
8652,8.65200000000064,3.33333333333331
8653,8.65300000000064,3.33333333333331
8654,8.65400000000064,3.33333333333331
8655,8.65500000000064,3.33333333333331
8656,8.65600000000064,3.33333333333331
8657,8.65700000000064,3.33333333333331
8658,8.65800000000064,3.33333333333331
8659,8.65900000000064,3.33333333333331
8660,8.66000000000064,3.33333333333331
8661,8.66100000000064,3.33333333333331
8662,8.66200000000064,3.33333333333331
8663,8.66300000000064,3.33333333333331
8664,8.66400000000064,3.33333333333331
8665,8.66500000000064,3.33333333333331
8666,8.66600000000064,3.33333333333331
8667,8.66700000000064,3.33333333333331
8668,8.66800000000064,3.33333333333331
8669,8.66900000000063,3.33333333333331
8670,8.67000000000063,3.33333333333331
8671,8.67100000000063,3.33333333333331
8672,8.67200000000063,3.33333333333331
8673,8.67300000000063,3.33333333333331
8674,8.67400000000063,3.33333333333331
8675,8.67500000000063,3.33333333333331
8676,8.67600000000063,3.33333333333331
8677,8.67700000000063,3.33333333333331
8678,8.67800000000063,3.33333333333331
8679,8.67900000000063,3.33333333333331
8680,8.68000000000063,3.33333333333331
8681,8.68100000000063,3.33333333333331
8682,8.68200000000063,3.33333333333331
8683,8.68300000000063,3.33333333333331
8684,8.68400000000063,3.33333333333331
8685,8.68500000000063,3.33333333333331
8686,8.68600000000063,3.33333333333331
8687,8.68700000000062,3.33333333333331
8688,8.68800000000062,3.33333333333331
8689,8.68900000000062,3.33333333333331
8690,8.69000000000062,3.33333333333331
8691,8.69100000000062,3.33333333333331
8692,8.69200000000062,3.33333333333331
8693,8.69300000000062,3.33333333333331
8694,8.69400000000062,3.33333333333331
8695,8.69500000000062,3.33333333333331
8696,8.69600000000062,3.33333333333331
8697,8.69700000000062,3.33333333333331
8698,8.69800000000062,3.33333333333331
8699,8.69900000000062,3.33333333333331
8700,8.70000000000062,3.33333333333331
8701,8.70100000000062,3.33333333333331
8702,8.70200000000062,3.33333333333331
8703,8.70300000000062,3.33333333333331
8704,8.70400000000062,3.33333333333331
8705,8.70500000000061,3.33333333333331
8706,8.70600000000061,3.33333333333331
8707,8.70700000000061,3.33333333333331
8708,8.70800000000061,3.33333333333331
8709,8.70900000000061,3.33333333333331
8710,8.71000000000061,3.33333333333331
8711,8.71100000000061,3.33333333333331
8712,8.71200000000061,3.33333333333331
8713,8.71300000000061,3.33333333333331
8714,8.71400000000061,3.33333333333331
8715,8.71500000000061,3.33333333333331
8716,8.71600000000061,3.33333333333331
8717,8.71700000000061,3.33333333333331
8718,8.71800000000061,3.33333333333331
8719,8.71900000000061,3.33333333333331
8720,8.72000000000061,3.33333333333331
8721,8.72100000000061,3.33333333333331
8722,8.72200000000061,3.33333333333331
8723,8.7230000000006,3.33333333333331
8724,8.7240000000006,3.33333333333331
8725,8.7250000000006,3.33333333333331
8726,8.7260000000006,3.33333333333331
8727,8.7270000000006,3.33333333333331
8728,8.7280000000006,3.33333333333331
8729,8.7290000000006,3.33333333333331
8730,8.7300000000006,3.33333333333331
8731,8.7310000000006,3.33333333333331
8732,8.7320000000006,3.33333333333331
8733,8.7330000000006,3.33333333333331
8734,8.7340000000006,3.33333333333331
8735,8.7350000000006,3.33333333333331
8736,8.7360000000006,3.33333333333331
8737,8.7370000000006,3.33333333333331
8738,8.7380000000006,3.33333333333331
8739,8.7390000000006,3.33333333333331
8740,8.7400000000006,3.33333333333331
8741,8.74100000000059,3.33333333333331
8742,8.74200000000059,3.33333333333331
8743,8.74300000000059,3.33333333333331
8744,8.74400000000059,3.33333333333331
8745,8.74500000000059,3.33333333333331
8746,8.74600000000059,3.33333333333331
8747,8.74700000000059,3.33333333333331
8748,8.74800000000059,3.33333333333331
8749,8.74900000000059,3.33333333333331
8750,8.75000000000059,3.33333333333331
8751,8.75100000000059,3.33333333333331
8752,8.75200000000059,3.33333333333331
8753,8.75300000000059,3.33333333333331
8754,8.75400000000059,3.33333333333331
8755,8.75500000000059,3.33333333333331
8756,8.75600000000059,3.33333333333331
8757,8.75700000000059,3.33333333333331
8758,8.75800000000059,3.33333333333331
8759,8.75900000000058,3.33333333333331
8760,8.76000000000058,3.33333333333331
8761,8.76100000000058,3.33333333333331
8762,8.76200000000058,3.33333333333331
8763,8.76300000000058,3.33333333333331
8764,8.76400000000058,3.33333333333331
8765,8.76500000000058,3.33333333333331
8766,8.76600000000058,3.33333333333331
8767,8.76700000000058,3.33333333333331
8768,8.76800000000058,3.33333333333331
8769,8.76900000000058,3.33333333333331
8770,8.77000000000058,3.33333333333331
8771,8.77100000000058,3.33333333333331
8772,8.77200000000058,3.33333333333331
8773,8.77300000000058,3.33333333333331
8774,8.77400000000058,3.33333333333331
8775,8.77500000000058,3.33333333333331
8776,8.77600000000058,3.33333333333331
8777,8.77700000000057,3.33333333333331
8778,8.77800000000057,3.33333333333331
8779,8.77900000000057,3.33333333333331
8780,8.78000000000057,3.33333333333331
8781,8.78100000000057,3.33333333333331
8782,8.78200000000057,3.33333333333331
8783,8.78300000000057,3.33333333333331
8784,8.78400000000057,3.33333333333331
8785,8.78500000000057,3.33333333333331
8786,8.78600000000057,3.33333333333331
8787,8.78700000000057,3.33333333333331
8788,8.78800000000057,3.33333333333331
8789,8.78900000000057,3.33333333333331
8790,8.79000000000057,3.33333333333331
8791,8.79100000000057,3.33333333333331
8792,8.79200000000057,3.33333333333331
8793,8.79300000000057,3.33333333333331
8794,8.79400000000057,3.33333333333331
8795,8.79500000000056,3.33333333333331
8796,8.79600000000056,3.33333333333331
8797,8.79700000000056,3.33333333333331
8798,8.79800000000056,3.33333333333331
8799,8.79900000000056,3.33333333333331
8800,8.80000000000056,3.33333333333331
8801,8.80100000000056,3.33333333333331
8802,8.80200000000056,3.33333333333331
8803,8.80300000000056,3.33333333333331
8804,8.80400000000056,3.33333333333331
8805,8.80500000000056,3.33333333333331
8806,8.80600000000056,3.33333333333331
8807,8.80700000000056,3.33333333333331
8808,8.80800000000056,3.33333333333331
8809,8.80900000000056,3.33333333333331
8810,8.81000000000056,3.33333333333331
8811,8.81100000000056,3.33333333333331
8812,8.81200000000056,3.33333333333331
8813,8.81300000000055,3.33333333333331
8814,8.81400000000055,3.33333333333331
8815,8.81500000000055,3.33333333333331
8816,8.81600000000055,3.33333333333331
8817,8.81700000000055,3.33333333333331
8818,8.81800000000055,3.33333333333331
8819,8.81900000000055,3.33333333333331
8820,8.82000000000055,3.33333333333331
8821,8.82100000000055,3.33333333333331
8822,8.82200000000055,3.33333333333331
8823,8.82300000000055,3.33333333333331
8824,8.82400000000055,3.33333333333331
8825,8.82500000000055,3.33333333333331
8826,8.82600000000055,3.33333333333331
8827,8.82700000000055,3.33333333333331
8828,8.82800000000055,3.33333333333331
8829,8.82900000000055,3.33333333333331
8830,8.83000000000055,3.33333333333331
8831,8.83100000000054,3.33333333333331
8832,8.83200000000054,3.33333333333331
8833,8.83300000000054,3.33333333333331
8834,8.83400000000054,3.33333333333331
8835,8.83500000000054,3.33333333333331
8836,8.83600000000054,3.33333333333331
8837,8.83700000000054,3.33333333333331
8838,8.83800000000054,3.33333333333331
8839,8.83900000000054,3.33333333333331
8840,8.84000000000054,3.33333333333331
8841,8.84100000000054,3.33333333333331
8842,8.84200000000054,3.33333333333331
8843,8.84300000000054,3.33333333333331
8844,8.84400000000054,3.33333333333331
8845,8.84500000000054,3.33333333333331
8846,8.84600000000054,3.33333333333331
8847,8.84700000000054,3.33333333333331
8848,8.84800000000054,3.33333333333331
8849,8.84900000000053,3.33333333333331
8850,8.85000000000053,3.33333333333331
8851,8.85100000000053,3.33333333333331
8852,8.85200000000053,3.33333333333331
8853,8.85300000000053,3.33333333333331
8854,8.85400000000053,3.33333333333331
8855,8.85500000000053,3.33333333333331
8856,8.85600000000053,3.33333333333331
8857,8.85700000000053,3.33333333333331
8858,8.85800000000053,3.33333333333331
8859,8.85900000000053,3.33333333333331
8860,8.86000000000053,3.33333333333331
8861,8.86100000000053,3.33333333333331
8862,8.86200000000053,3.33333333333331
8863,8.86300000000053,3.33333333333331
8864,8.86400000000053,3.33333333333331
8865,8.86500000000053,3.33333333333331
8866,8.86600000000053,3.33333333333331
8867,8.86700000000052,3.33333333333331
8868,8.86800000000052,3.33333333333331
8869,8.86900000000052,3.33333333333331
8870,8.87000000000052,3.33333333333331
8871,8.87100000000052,3.33333333333331
8872,8.87200000000052,3.33333333333331
8873,8.87300000000052,3.33333333333331
8874,8.87400000000052,3.33333333333331
8875,8.87500000000052,3.33333333333331
8876,8.87600000000052,3.33333333333331
8877,8.87700000000052,3.33333333333331
8878,8.87800000000052,3.33333333333331
8879,8.87900000000052,3.33333333333331
8880,8.88000000000052,3.33333333333331
8881,8.88100000000052,3.33333333333331
8882,8.88200000000052,3.33333333333331
8883,8.88300000000052,3.33333333333331
8884,8.88400000000052,3.33333333333331
8885,8.88500000000051,3.33333333333331
8886,8.88600000000051,3.33333333333331
8887,8.88700000000051,3.33333333333331
8888,8.88800000000051,3.33333333333331
8889,8.88900000000051,3.33333333333331
8890,8.89000000000051,3.33333333333331
8891,8.89100000000051,3.33333333333331
8892,8.89200000000051,3.33333333333331
8893,8.89300000000051,3.33333333333331
8894,8.89400000000051,3.33333333333331
8895,8.89500000000051,3.33333333333331
8896,8.89600000000051,3.33333333333331
8897,8.89700000000051,3.33333333333331
8898,8.89800000000051,3.33333333333331
8899,8.89900000000051,3.33333333333331
8900,8.90000000000051,3.33333333333331
8901,8.90100000000051,3.33333333333331
8902,8.90200000000051,3.33333333333331
8903,8.90300000000051,3.33333333333331
8904,8.9040000000005,3.33333333333331
8905,8.9050000000005,3.33333333333331
8906,8.9060000000005,3.33333333333331
8907,8.9070000000005,3.33333333333331
8908,8.9080000000005,3.33333333333331
8909,8.9090000000005,3.33333333333331
8910,8.9100000000005,3.33333333333331
8911,8.9110000000005,3.33333333333331
8912,8.9120000000005,3.33333333333331
8913,8.9130000000005,3.33333333333331
8914,8.9140000000005,3.33333333333331
8915,8.9150000000005,3.33333333333331
8916,8.9160000000005,3.33333333333331
8917,8.9170000000005,3.33333333333331
8918,8.9180000000005,3.33333333333331
8919,8.9190000000005,3.33333333333331
8920,8.9200000000005,3.33333333333331
8921,8.9210000000005,3.33333333333331
8922,8.92200000000049,3.33333333333331
8923,8.92300000000049,3.33333333333331
8924,8.92400000000049,3.33333333333331
8925,8.92500000000049,3.33333333333331
8926,8.92600000000049,3.33333333333331
8927,8.92700000000049,3.33333333333331
8928,8.92800000000049,3.33333333333331
8929,8.92900000000049,3.33333333333331
8930,8.93000000000049,3.33333333333331
8931,8.93100000000049,3.33333333333331
8932,8.93200000000049,3.33333333333331
8933,8.93300000000049,3.33333333333331
8934,8.93400000000049,3.33333333333331
8935,8.93500000000049,3.33333333333331
8936,8.93600000000049,3.33333333333331
8937,8.93700000000049,3.33333333333331
8938,8.93800000000049,3.33333333333331
8939,8.93900000000049,3.33333333333331
8940,8.94000000000048,3.33333333333331
8941,8.94100000000048,3.33333333333331
8942,8.94200000000048,3.33333333333331
8943,8.94300000000048,3.33333333333331
8944,8.94400000000048,3.33333333333331
8945,8.94500000000048,3.33333333333331
8946,8.94600000000048,3.33333333333331
8947,8.94700000000048,3.33333333333331
8948,8.94800000000048,3.33333333333331
8949,8.94900000000048,3.33333333333331
8950,8.95000000000048,3.33333333333331
8951,8.95100000000048,3.33333333333331
8952,8.95200000000048,3.33333333333331
8953,8.95300000000048,3.33333333333331
8954,8.95400000000048,3.33333333333331
8955,8.95500000000048,3.33333333333331
8956,8.95600000000048,3.33333333333331
8957,8.95700000000048,3.33333333333331
8958,8.95800000000047,3.33333333333331
8959,8.95900000000047,3.33333333333331
8960,8.96000000000047,3.33333333333331
8961,8.96100000000047,3.33333333333331
8962,8.96200000000047,3.33333333333331
8963,8.96300000000047,3.33333333333331
8964,8.96400000000047,3.33333333333331
8965,8.96500000000047,3.33333333333331
8966,8.96600000000047,3.33333333333331
8967,8.96700000000047,3.33333333333331
8968,8.96800000000047,3.33333333333331
8969,8.96900000000047,3.33333333333331
8970,8.97000000000047,3.33333333333331
8971,8.97100000000047,3.33333333333331
8972,8.97200000000047,3.33333333333331
8973,8.97300000000047,3.33333333333331
8974,8.97400000000047,3.33333333333331
8975,8.97500000000047,3.33333333333331
8976,8.97600000000046,3.33333333333331
8977,8.97700000000046,3.33333333333331
8978,8.97800000000046,3.33333333333331
8979,8.97900000000046,3.33333333333331
8980,8.98000000000046,3.33333333333331
8981,8.98100000000046,3.33333333333331
8982,8.98200000000046,3.33333333333331
8983,8.98300000000046,3.33333333333331
8984,8.98400000000046,3.33333333333331
8985,8.98500000000046,3.33333333333331
8986,8.98600000000046,3.33333333333331
8987,8.98700000000046,3.33333333333331
8988,8.98800000000046,3.33333333333331
8989,8.98900000000046,3.33333333333331
8990,8.99000000000046,3.33333333333331
8991,8.99100000000046,3.33333333333331
8992,8.99200000000046,3.33333333333331
8993,8.99300000000046,3.33333333333331
8994,8.99400000000045,3.33333333333331
8995,8.99500000000045,3.33333333333331
8996,8.99600000000045,3.33333333333331
8997,8.99700000000045,3.33333333333331
8998,8.99800000000045,3.33333333333331
8999,8.99900000000045,3.33333333333331
9000,9.00000000000045,3.33333333333331
9001,9.00100000000045,3.33333333333331
9002,9.00200000000045,3.33333333333331
9003,9.00300000000045,3.33333333333331
9004,9.00400000000045,3.33333333333331
9005,9.00500000000045,3.33333333333331
9006,9.00600000000045,3.33333333333331
9007,9.00700000000045,3.33333333333331
9008,9.00800000000045,3.33333333333331
9009,9.00900000000045,3.33333333333331
9010,9.01000000000045,3.33333333333331
9011,9.01100000000045,3.33333333333331
9012,9.01200000000044,3.33333333333331
9013,9.01300000000044,3.33333333333331
9014,9.01400000000044,3.33333333333331
9015,9.01500000000044,3.33333333333331
9016,9.01600000000044,3.33333333333331
9017,9.01700000000044,3.33333333333331
9018,9.01800000000044,3.33333333333331
9019,9.01900000000044,3.33333333333331
9020,9.02000000000044,3.33333333333331
9021,9.02100000000044,3.33333333333331
9022,9.02200000000044,3.33333333333331
9023,9.02300000000044,3.33333333333331
9024,9.02400000000044,3.33333333333331
9025,9.02500000000044,3.33333333333331
9026,9.02600000000044,3.33333333333331
9027,9.02700000000044,3.33333333333331
9028,9.02800000000044,3.33333333333331
9029,9.02900000000044,3.33333333333331
9030,9.03000000000043,3.33333333333331
9031,9.03100000000043,3.33333333333331
9032,9.03200000000043,3.33333333333331
9033,9.03300000000043,3.33333333333331
9034,9.03400000000043,3.33333333333331
9035,9.03500000000043,3.33333333333331
9036,9.03600000000043,3.33333333333331
9037,9.03700000000043,3.33333333333331
9038,9.03800000000043,3.33333333333331
9039,9.03900000000043,3.33333333333331
9040,9.04000000000043,3.33333333333331
9041,9.04100000000043,3.33333333333331
9042,9.04200000000043,3.33333333333331
9043,9.04300000000043,3.33333333333331
9044,9.04400000000043,3.33333333333331
9045,9.04500000000043,3.33333333333331
9046,9.04600000000043,3.33333333333331
9047,9.04700000000043,3.33333333333331
9048,9.04800000000042,3.33333333333331
9049,9.04900000000042,3.33333333333331
9050,9.05000000000042,3.33333333333331
9051,9.05100000000042,3.33333333333331
9052,9.05200000000042,3.33333333333331
9053,9.05300000000042,3.33333333333331
9054,9.05400000000042,3.33333333333331
9055,9.05500000000042,3.33333333333331
9056,9.05600000000042,3.33333333333331
9057,9.05700000000042,3.33333333333331
9058,9.05800000000042,3.33333333333331
9059,9.05900000000042,3.33333333333331
9060,9.06000000000042,3.33333333333331
9061,9.06100000000042,3.33333333333331
9062,9.06200000000042,3.33333333333331
9063,9.06300000000042,3.33333333333331
9064,9.06400000000042,3.33333333333331
9065,9.06500000000042,3.33333333333331
9066,9.06600000000041,3.33333333333331
9067,9.06700000000041,3.33333333333331
9068,9.06800000000041,3.33333333333331
9069,9.06900000000041,3.33333333333331
9070,9.07000000000041,3.33333333333331
9071,9.07100000000041,3.33333333333331
9072,9.07200000000041,3.33333333333331
9073,9.07300000000041,3.33333333333331
9074,9.07400000000041,3.33333333333331
9075,9.07500000000041,3.33333333333331
9076,9.07600000000041,3.33333333333331
9077,9.07700000000041,3.33333333333331
9078,9.07800000000041,3.33333333333331
9079,9.07900000000041,3.33333333333331
9080,9.08000000000041,3.33333333333331
9081,9.08100000000041,3.33333333333331
9082,9.08200000000041,3.33333333333331
9083,9.08300000000041,3.33333333333331
9084,9.0840000000004,3.33333333333331
9085,9.0850000000004,3.33333333333331
9086,9.0860000000004,3.33333333333331
9087,9.0870000000004,3.33333333333331
9088,9.0880000000004,3.33333333333331
9089,9.0890000000004,3.33333333333331
9090,9.0900000000004,3.33333333333331
9091,9.0910000000004,3.33333333333331
9092,9.0920000000004,3.33333333333331
9093,9.0930000000004,3.33333333333331
9094,9.0940000000004,3.33333333333331
9095,9.0950000000004,3.33333333333331
9096,9.0960000000004,3.33333333333331
9097,9.0970000000004,3.33333333333331
9098,9.0980000000004,3.33333333333331
9099,9.0990000000004,3.33333333333331
9100,9.1000000000004,3.33333333333331
9101,9.1010000000004,3.33333333333331
9102,9.10200000000039,3.33333333333331
9103,9.10300000000039,3.33333333333331
9104,9.10400000000039,3.33333333333331
9105,9.10500000000039,3.33333333333331
9106,9.10600000000039,3.33333333333331
9107,9.10700000000039,3.33333333333331
9108,9.10800000000039,3.33333333333331
9109,9.10900000000039,3.33333333333331
9110,9.11000000000039,3.33333333333331
9111,9.11100000000039,3.33333333333331
9112,9.11200000000039,3.33333333333331
9113,9.11300000000039,3.33333333333331
9114,9.11400000000039,3.33333333333331
9115,9.11500000000039,3.33333333333331
9116,9.11600000000039,3.33333333333331
9117,9.11700000000039,3.33333333333331
9118,9.11800000000039,3.33333333333331
9119,9.11900000000039,3.33333333333331
9120,9.12000000000038,3.33333333333331
9121,9.12100000000038,3.33333333333331
9122,9.12200000000038,3.33333333333331
9123,9.12300000000038,3.33333333333331
9124,9.12400000000038,3.33333333333331
9125,9.12500000000038,3.33333333333331
9126,9.12600000000038,3.33333333333331
9127,9.12700000000038,3.33333333333331
9128,9.12800000000038,3.33333333333331
9129,9.12900000000038,3.33333333333331
9130,9.13000000000038,3.33333333333331
9131,9.13100000000038,3.33333333333331
9132,9.13200000000038,3.33333333333331
9133,9.13300000000038,3.33333333333331
9134,9.13400000000038,3.33333333333331
9135,9.13500000000038,3.33333333333331
9136,9.13600000000038,3.33333333333331
9137,9.13700000000038,3.33333333333331
9138,9.13800000000037,3.33333333333331
9139,9.13900000000037,3.33333333333331
9140,9.14000000000037,3.33333333333331
9141,9.14100000000037,3.33333333333331
9142,9.14200000000037,3.33333333333331
9143,9.14300000000037,3.33333333333331
9144,9.14400000000037,3.33333333333331
9145,9.14500000000037,3.33333333333331
9146,9.14600000000037,3.33333333333331
9147,9.14700000000037,3.33333333333331
9148,9.14800000000037,3.33333333333331
9149,9.14900000000037,3.33333333333331
9150,9.15000000000037,3.33333333333331
