Simulation:,Air Resistance
Trajectory,X,Y
Angle 54,15323.9154871635,7673.46327334307
Angle 54,15342.6463459608,7656.28535681409
Angle 54,15361.3581629131,7639.02690340455
Angle 54,15380.0509270629,7621.68802294935
Angle 54,15398.7246274347,7604.2688255166
Angle 54,15417.3792530366,7586.76942140684
Angle 54,15436.0147928621,7569.18992115218
Angle 54,15454.6312358917,7551.53043551541
Angle 54,15473.2285710943,7533.79107548914
Angle 54,15491.8067874292,7515.97195229488
Angle 54,15510.3658738474,7498.07317738209
Angle 54,15528.9058192933,7480.09486242729
Angle 54,15547.4266127061,7462.03711933305
Angle 54,15565.9282430218,7443.90006022701
Angle 54,15584.4106991741,7425.68379746094
Angle 54,15602.8739700967,7407.38844360963
Angle 54,15621.3180447239,7389.01411146996
Angle 54,15639.7429119929,7370.56091405976
Angle 54,15658.148560845,7352.02896461681
Angle 54,15676.5349802269,7333.41837659774
Angle 54,15694.9021590925,7314.72926367691
Angle 54,15713.2500864039,7295.96173974533
Angle 54,15731.5787511332,7277.1159189095
Angle 54,15749.8881422641,7258.1919154903
Angle 54,15768.1782487925,7239.1898440218
Angle 54,15786.4490597289,7220.10981925011
Angle 54,15804.7005640989,7200.95195613217
Angle 54,15822.9327509452,7181.71636983456
Angle 54,15841.1456093286,7162.40317573231
Angle 54,15859.3391283296,7143.0124894076
Angle 54,15877.5132970492,7123.5444266486
Angle 54,15895.668104611,7103.99910344813
Angle 54,15913.8035401618,7084.37663600247
Angle 54,15931.9195928734,7064.67714071001
Angle 54,15950.0162519434,7044.90073417001
Angle 54,15968.0935065968,7025.04753318124
Angle 54,15986.1513460872,7005.11765474069
Angle 54,16004.1897596978,6985.11121604226
Angle 54,16022.208736743,6965.02833447534
Angle 54,16040.2082665693,6944.86912762355
Angle 54,16058.1883385565,6924.6337132633
Angle 54,16076.1489421193,6904.32220936243
Angle 54,16094.0900667078,6883.93473407887
Angle 54,16112.0117018091,6863.47140575915
Angle 54,16129.9138369484,6842.93234293709
Angle 54,16147.7964616901,6822.3176643323
Angle 54,16165.6595656388,6801.62748884877
Angle 54,16183.5031384406,6780.86193557349
Angle 54,16201.327169784,6760.0211237749
Angle 54,16219.1316494012,6739.10517290151
Angle 54,16236.9165670689,6718.1142025804
Angle 54,16254.6819126095,6697.04833261575
Angle 54,16272.4276758923,6675.90768298735
Angle 54,16290.1538468342,6654.69237384912
Angle 54,16307.8604154011,6633.40252552756
Angle 54,16325.5473716085,6612.03825852033
Angle 54,16343.2147055228,6590.59969349461
Angle 54,16360.8624072621,6569.0869512857
Angle 54,16378.4904669974,6547.5001528954
Angle 54,16396.0988749533,6525.83941949047
Angle 54,16413.6876214091,6504.10487240114
Angle 54,16431.2566966997,6482.29663311949
Angle 54,16448.8060912166,6460.41482329795
Angle 54,16466.3357954085,6438.45956474765
Angle 54,16483.8457997827,6416.43097943692
Angle 54,16501.3360949056,6394.32918948967
Angle 54,16518.8066714039,6372.1543171838
Angle 54,16536.2575199649,6349.90648494961
Angle 54,16553.6886313382,6327.58581536822
Angle 54,16571.0999963356,6305.19243116994
Angle 54,16588.4916058329,6282.72645523265
Angle 54,16605.8634507698,6260.18801058021
Angle 54,16623.2155221515,6237.57722038082
Angle 54,16640.547811049,6214.89420794542
Angle 54,16657.8603086,6192.13909672599
Angle 54,16675.1530060098,6169.31201031401
Angle 54,16692.425894552,6146.41307243875
Angle 54,16709.6789655692,6123.44240696562
Angle 54,16726.9122104738,6100.40013789459
Angle 54,16744.1256207487,6077.28638935846
Angle 54,16761.3191879483,6054.10128562124
Angle 54,16778.4929036986,6030.84495107649
Angle 54,16795.6467596985,6007.51751024564
Angle 54,16812.7807477204,5984.11908777634
Angle 54,16829.8948596105,5960.64980844078
Angle 54,16846.9890872899,5937.10979713399
Angle 54,16864.063422755,5913.49917887223
Angle 54,16881.1178580784,5889.81807879124
Angle 54,16898.1523854093,5866.0666221446
Angle 54,16915.1669969742,5842.24493430201
Angle 54,16932.1616850777,5818.35314074765
Angle 54,16949.1364421029,5794.39136707846
Angle 54,16966.0912605119,5770.35973900242
Angle 54,16983.026132847,5746.25838233694
Angle 54,16999.9410517305,5722.08742300708
Angle 54,17016.8360098658,5697.84698704388
Angle 54,17033.7110000377,5673.53720058269
Angle 54,17050.5660151132,5649.15818986144
Angle 54,17067.4010480419,5624.71008121894
Angle 54,17084.2160918563,5600.19300109319
Angle 54,17101.0111396729,5575.60707601966
Angle 54,17117.7861846923,5550.9524326296
Angle 54,17134.5412201997,5526.22919764833
Angle 54,17151.2762395657,5501.43749789354
Angle 54,17167.9912362465,5476.57746027358
Angle 54,17184.6862037844,5451.64921178573
Angle 54,17201.3611358086,5426.65287951453
Angle 54,17218.0160260351,5401.58859063005
Angle 54,17234.6508682679,5376.4564723862
Angle 54,17251.2656563988,5351.256652119
Angle 54,17267.860384408,5325.98925724489
Angle 54,17284.4350463648,5300.65441525901
Angle 54,17300.9896364277,5275.25225373351
Angle 54,17317.524148845,5249.78290031584
Angle 54,17334.0385779553,5224.24648272702
Angle 54,17350.5329181874,5198.64312875996
Angle 54,17367.0071640615,5172.97296627778
Angle 54,17383.4613101887,5147.23612321205
Angle 54,17399.895351272,5121.43272756112
Angle 54,17416.3092821066,5095.56290738842
Angle 54,17432.7030975798,5069.62679082076
Angle 54,17449.0767926719,5043.62450604663
Angle 54,17465.4303624563,5017.55618131451
Angle 54,17481.7638020998,4991.42194493113
Angle 54,17498.0771068629,4965.22192525987
Angle 54,17514.3702721003,4938.95625071897
Angle 54,17530.6432932611,4912.6250497799
Angle 54,17546.8961658891,4886.22845096566
Angle 54,17563.1288856229,4859.76658284907
Angle 54,17579.3414481968,4833.23957405113
Angle 54,17595.5338494402,4806.64755323929
Angle 54,17611.7060852787,4779.99064912582
Angle 54,17627.8581517338,4753.26899046608
Angle 54,17643.9900449235,4726.4827060569
Angle 54,17660.1017610624,4699.63192473488
Angle 54,17676.1932964617,4672.71677537469
Angle 54,17692.2646475301,4645.73738688749
Angle 54,17708.3158107734,4618.69388821916
Angle 54,17724.3467827949,4591.58640834874
Angle 54,17740.3575602958,4564.41507628669
Angle 54,17756.3481400752,4537.18002107329
Angle 54,17772.3185190305,4509.88137177695
Angle 54,17788.2686941572,4482.51925749261
Angle 54,17804.1986625497,4455.09380734005
Angle 54,17820.1084214009,4427.60515046225
Angle 54,17835.9979680027,4400.05341602379
Angle 54,17851.8672997461,4372.43873320917
Angle 54,17867.7164141213,4344.76123122123
Angle 54,17883.545308718,4317.02103927946
Angle 54,17899.3539812254,4289.21828661843
Angle 54,17915.1424294323,4261.35310248615
Angle 54,17930.9106512276,4233.42561614243
Angle 54,17946.6586445998,4205.43595685733
Angle 54,17962.3864076379,4177.38425390948
Angle 54,17978.0939385309,4149.27063658453
Angle 54,17993.781235568,4121.09523417351
Angle 54,18009.4482971391,4092.85817597128
Angle 54,18025.0951217344,4064.5595912749
Angle 54,18040.721707945,4036.19960938204
Angle 54,18056.3280544623,4007.77835958945
Angle 54,18071.914160079,3979.2959711913
Angle 54,18087.4800236883,3950.75257347769
Angle 54,18103.0256442845,3922.14829573302
Angle 54,18118.5510209629,3893.48326723446
Angle 54,18134.0561529199,3864.75761725037
Angle 54,18149.5410394529,3835.97147503874
Angle 54,18165.0056799607,3807.12496984569
Angle 54,18180.4500739432,3778.21823090385
Angle 54,18195.8742210015,3749.25138743088
Angle 54,18211.278120838,3720.22456862788
Angle 54,18226.6617732567,3691.13790367794
Angle 54,18242.0251781627,3661.99152174451
Angle 54,18257.3683355623,3632.78555196997
Angle 54,18272.6912455636,3603.52012347407
Angle 54,18287.9939083759,3574.19536535243
Angle 54,18303.2763243097,3544.81140667502
Angle 54,18318.5384937771,3515.3683764847
Angle 54,18333.7804172916,3485.86640379567
Angle 54,18349.002095468,3456.30561759203
Angle 54,18364.2035290223,3426.68614682628
Angle 54,18379.3847187721,3397.00812041784
Angle 54,18394.5456656361,3367.27166725155
Angle 54,18409.6863706345,3337.47691617627
Angle 54,18424.8068348883,3307.62399600336
Angle 54,18439.9070596202,3277.71303550524
Angle 54,18454.9870461537,3247.74416341396
Angle 54,18470.0467959135,3217.71750841971
Angle 54,18485.0863104254,3187.63319916944
Angle 54,18500.1055913161,3157.4913642654
Angle 54,18515.1046403132,3127.29213226368
Angle 54,18530.0834592453,3097.03563167285
Angle 54,18545.0420500417,3066.7219909525
Angle 54,18559.9804147323,3036.35133851187
Angle 54,18574.8985554477,3005.92380270839
Angle 54,18589.7964744191,2975.43951184634
Angle 54,18604.674173978,2944.89859417541
Angle 54,18619.5316565566,2914.30117788939
Angle 54,18634.3689246868,2883.64739112467
Angle 54,18649.1859810013,2852.93736195901
Angle 54,18663.9828282323,2822.17121841004
Angle 54,18678.7594692122,2791.34908843401
Angle 54,18693.5159068733,2760.47109992435
Angle 54,18708.2521442475,2729.53738071038
Angle 54,18722.9681844664,2698.54805855595
Angle 54,18737.6640307608,2667.50326115807
Angle 54,18752.3396864613,2636.40311614566
Angle 54,18766.9951549973,2605.24775107813
Angle 54,18781.6304398975,2574.03729344416
Angle 54,18796.2455447894,2542.77187066031
Angle 54,18810.8404733995,2511.45161006976
Angle 54,18825.4152295527,2480.076638941
Angle 54,18839.9698171727,2448.64708446655
Angle 54,18854.5042402812,2417.16307376166
Angle 54,18869.0185029985,2385.62473386304
Angle 54,18883.5126095426,2354.0321917276
Angle 54,18897.9865642295,2322.38557423114
Angle 54,18912.4403714728,2290.68500816718
Angle 54,18926.874035784,2258.93062024561
Angle 54,18941.2875617715,2227.1225370915
Angle 54,18955.6809541411,2195.26088524387
Angle 54,18970.0542176957,2163.34579115441
Angle 54,18984.407357335,2131.37738118631
Angle 54,18998.7403780551,2099.355781613
Angle 54,19013.0532849489,2067.28111861697
Angle 54,19027.3460832054,2035.15351828854
Angle 54,19041.6187781096,2002.97310662466
Angle 54,19055.8713750426,1970.74000952777
Angle 54,19070.1038794809,1938.45435280452
Angle 54,19084.3162969967,1906.1162621647
Angle 54,19098.5086332574,1873.72586321998
Angle 54,19112.6808940255,1841.2832814828
Angle 54,19126.8330851582,1808.78864236518
Angle 54,19140.9652126076,1776.24207117761
Angle 54,19155.0772824199,1743.64369312785
Angle 54,19169.1693007358,1710.99363331983
Angle 54,19183.2412737898,1678.29201675253
Angle 54,19197.2932079103,1645.5389683188
Angle 54,19211.3251095192,1612.73461280433
Angle 54,19225.3369851315,1579.87907488644
Angle 54,19239.3288413555,1546.97247913308
Angle 54,19253.3006848924,1514.01495000163
Angle 54,19267.2525225358,1481.0066118379
Angle 54,19281.1843611718,1447.94758887501
Angle 54,19295.0962077785,1414.83800523228
Angle 54,19308.9880694261,1381.67798491423
Angle 54,19322.8599532762,1348.46765180947
Angle 54,19336.711866582,1315.20712968967
Angle 54,19350.5438166876,1281.89654220848
Angle 54,19364.3558110284,1248.53601290053
Angle 54,19378.1478571299,1215.12566518036
Angle 54,19391.9199626084,1181.66562234143
Angle 54,19405.6721351702,1148.15600755505
Angle 54,19419.4043826114,1114.59694386941
Angle 54,19433.1167128177,1080.98855420857
Angle 54,19446.8091337643,1047.33096137141
Angle 54,19460.4816535153,1013.62428803072
Angle 54,19474.1342802237,979.868656732129
Angle 54,19487.767022131,946.064189893197
Angle 54,19501.3798875669,912.211009802395
Angle 54,19514.9728849493,878.30923861816
Angle 54,19528.5460227835,844.358998367934
Angle 54,19542.0993096624,810.360410947212
Angle 54,19555.6327542663,776.313598118596
Angle 54,19569.1463653619,742.218681510859
Angle 54,19582.6401518029,708.075782618015
Angle 54,19596.1141225292,673.885022798393
Angle 54,19609.5682865665,639.646523273719
Angle 54,19623.0026530266,605.360405128211
Angle 54,19636.4172311064,571.02678930767
Angle 54,19649.8120300884,536.645796618587
Angle 54,19663.1870593395,502.217547727251
Angle 54,19676.5423283116,467.742163158869
Angle 54,19689.8778465405,433.219763296688
Angle 54,19703.1936236462,398.650468381129
Angle 54,19716.4896693325,364.034398508918
Angle 54,19729.7659933863,329.37167363224
Angle 54,19743.0226056779,294.662413557883
Angle 54,19756.2595161601,259.906737946398
Angle 54,19769.4767348684,225.104766311267
Angle 54,19782.6742719203,190.256618018072
Angle 54,19795.8521375155,155.362412283675
Angle 54,19809.0103419349,120.4222681754
Angle 54,19822.1488955408,85.436304610231
Angle 54,19835.2678087767,50.4046403540064
Angle 54,19848.3670921663,15.3273940206263
Angle 54,19854.0749992822,0
Angle 55,0,0
Angle 55,40.0379295630484,57.0820892995488
Angle 55,79.964195349236,113.906979515832
Angle 55,119.779547436805,170.476012276043
Angle 55,159.484728866886,226.790516280235
Angle 55,199.080475731399,282.851807461848
Angle 55,238.567517259596,338.661189145728
Angle 55,277.946575903232,394.219952203686
Angle 55,317.218367420434,449.529375207647
Angle 55,356.383600958255,504.590724580427
Angle 55,395.442979133964,559.405254744184
Angle 55,434.397198115072,613.97420826659
Angle 55,473.24694769814,668.298816004758
Angle 55,511.992911386376,722.380297246977
Angle 55,550.635766466046,776.219859852278
Angle 55,589.176184081726,829.818700387892
Angle 55,627.614829310408,883.178004264613
Angle 55,665.952361234488,936.298945870132
Angle 55,704.189433013654,989.182688700356
Angle 55,742.326691955687,1041.83038548876
Angle 55,780.364779586208,1094.24317833378
Angle 55,818.304331717374,1146.42219882438
Angle 55,856.145978515559,1198.36856816364
Angle 55,893.890344568021,1250.0833972906
Angle 55,931.538048948584,1301.56778700029
Angle 55,969.08970528235,1352.82282806194
Angle 55,1006.54592180945,1403.84960133551
Angle 55,1043.90730144788,1454.64917788648
Angle 55,1081.17444185539,1505.22261909899
Angle 55,1118.34793549045,1555.57097678727
Angle 55,1155.42836967243,1605.69529330557
Angle 55,1192.41632664076,1655.59660165634
Angle 55,1229.31238361333,1705.27592559702
Angle 55,1266.11711284403,1754.73427974511
Angle 55,1302.83108167945,1803.9726696819
Angle 55,1339.45485261474,1852.99209205461
Angle 55,1375.98898334874,1901.79353467711
Angle 55,1412.43402683824,1950.37797662917
Angle 55,1448.79053135152,1998.74638835439
Angle 55,1485.05904052111,2046.8997317566
Angle 55,1521.24009339581,2094.83896029508
Angle 55,1557.33422449198,2142.56501907825
Angle 55,1593.34196384406,2190.0788449562
Angle 55,1629.26383705446,2237.38136661184
Angle 55,1665.10036534269,2284.47350465078
Angle 55,1700.85206559378,2331.35617169004
Angle 55,1736.51945040616,2378.03027244538
Angle 55,1772.10302813865,2424.49670381761
Angle 55,1807.60330295706,2470.75635497751
Angle 55,1843.02077487988,2516.81010744975
Angle 55,1878.35593982358,2562.65883519556
Angle 55,1913.60928964711,2608.3034046943
Angle 55,1948.78131219586,2653.74467502391
Angle 55,1983.87249134504,2698.98349794026
Angle 55,2018.88330704241,2744.02071795544
Angle 55,2053.81423535049,2788.857172415
Angle 55,2088.66574848813,2833.49369157408
Angle 55,2123.43831487154,2877.93109867259
Angle 55,2158.13239915484,2922.17021000937
Angle 55,2192.74846226991,2966.21183501529
Angle 55,2227.28696146586,3010.05677632547
Angle 55,2261.74835034785,3053.70582985047
Angle 55,2296.13307891548,3097.15978484655
Angle 55,2330.44159360059,3140.41942398503
Angle 55,2364.67433730465,3183.48552342066
Angle 55,2398.83174943551,3226.35885285918
Angle 55,2432.91426594382,3269.04017562394
Angle 55,2466.92231935889,3311.53024872163
Angle 55,2500.85633882403,3353.82982290722
Angle 55,2534.71675013155,3395.93964274796
Angle 55,2568.50397575718,3437.86044668663
Angle 55,2602.21843489408,3479.59296710393
Angle 55,2635.86054348646,3521.13793038005
Angle 55,2669.43071426267,3562.49605695549
Angle 55,2702.92935676791,3603.66806139107
Angle 55,2736.35687739652,3644.65465242716
Angle 55,2769.71367942384,3685.45653304214
Angle 55,2803.00016303763,3726.07440051021
Angle 55,2836.21672536915,3766.5089464583
Angle 55,2869.36376052379,3806.76085692243
Angle 55,2902.44165961128,3846.83081240321
Angle 55,2935.45081077562,3886.71948792074
Angle 55,2968.39159922449,3926.42755306878
Angle 55,3001.26440725842,3965.9556720682
Angle 55,3034.06961429945,4005.30450381986
Angle 55,3066.80759691958,4044.47470195673
Angle 55,3099.4787288687,4083.46691489538
Angle 55,3132.0833811023,4122.2817858869
Angle 55,3164.62192180875,4160.9199530671
Angle 55,3197.09471643625,4199.38204950612
Angle 55,3229.50212771949,4237.66870325747
Angle 55,3261.84451570592,4275.78053740638
Angle 55,3294.12223778168,4313.71817011761
Angle 55,3326.33564869729,4351.48221468272
Angle 55,3358.48510059294,4389.07327956664
Angle 55,3390.57094302347,4426.49196845378
Angle 55,3422.59352298309,4463.73888029355
Angle 55,3454.55318492978,4500.81460934531
Angle 55,3486.45027080932,4537.71974522274
Angle 55,3518.28512007911,4574.45487293781
Angle 55,3550.0580697317,4611.02057294407
Angle 55,3581.76945431791,4647.41742117948
Angle 55,3613.41960596982,4683.64598910875
Angle 55,3645.00885442339,4719.70684376517
Angle 55,3676.53752704082,4755.60054779187
Angle 55,3708.00594883264,4791.32765948269
Angle 55,3739.41444247952,4826.8887328225
Angle 55,3770.76332835387,4862.28431752709
Angle 55,3802.05292454107,4897.51495908252
Angle 55,3833.28354686059,4932.58119878407
Angle 55,3864.45550888669,4967.48357377473
Angle 55,3895.56912196899,5002.22261708319
Angle 55,3926.62469525278,5036.79885766145
Angle 55,3957.62253569901,5071.21282042193
Angle 55,3988.56294810415,5105.46502627421
Angle 55,4019.4462351197,5139.5559921613
Angle 55,4050.27269727154,5173.48623109548
Angle 55,4081.04263297905,5207.2562521938
Angle 55,4111.75633857395,5240.86656071309
Angle 55,4142.41410831898,5274.31765808462
Angle 55,4173.01623442629,5307.61004194832
Angle 55,4203.56300707568,5340.74420618666
Angle 55,4234.05471443257,5373.72064095812
Angle 55,4264.4916426658,5406.53983273025
Angle 55,4294.87407596518,5439.20226431243
Angle 55,4325.20229655885,5471.70841488817
Angle 55,4355.47658473049,5504.05876004712
Angle 55,4385.69721883618,5536.25377181667
